A|A1|44
S|IBDAS|047570000|0078408889|AGZ|047931111|0080449722|69|68|8513
S|AGZ|047931111|0080449722|BOLNO|047373889|0081257778|70|129|4674
S|BOLNO|047373889|0081257778|UV|047091667|0081657222|131|0|2349

A|A111|6
S|UV|047091667|0081657222|BOLNO|047373889|0081257778|0|311|2349
S|BOLNO|047373889|0081257778|AGZ|047931111|0080449722|311|311|4674
S|AGZ|047931111|0080449722|IBDAS|047570000|0078408889|309|250|8513
S|IBDAS|047570000|0078408889|MADEV|047315833|0077057778|248|249|5691
S|MADEV|047315833|0077057778|ESADO|047101944|0076010278|248|247|4458
S|ESADO|047101944|0076010278|BLH|046881111|0074981389|246|0|4414

A|A112|14
S|AZABI|044740000|0049500000|ATNUR|044766389|0050163333|0|80|2831
S|ATNUR|044766389|0050163333|PIRIM|044802222|0051294722|80|80|4823
S|PIRIM|044802222|0051294722|AGILA|044816945|0051906111|81|81|2604
S|AGILA|044816945|0051906111|ALOTO|044836111|0053114722|81|81|5144
S|ALOTO|044836111|0053114722|BODSI|044842778|0054320556|82|82|5130
S|BODSI|044842778|0054320556|AGRIM|045539167|0054655000|83|12|4411
S|AGRIM|045539167|0054655000|NESDO|045823889|0054794167|12|12|1805
S|NESDO|045823889|0054794167|PEMOL|046811389|0055288889|12|11|6270
S|PEMOL|046811389|0055288889|ODPUT|047501111|0055646111|11|11|4387
S|ODPUT|047501111|0055646111|OBULA|048027500|0055925556|11|11|3353
S|OBULA|048027500|0055925556|LOGTO|048534445|0056200556|11|11|3234
S|LOGTO|048534445|0056200556|OGATO|049232222|0056588611|11|11|4458
S|OGATO|049232222|0056588611|TIKTO|049668333|0056837222|11|11|2791
S|TIKTO|049668333|0056837222|AKB|050263056|0057183056|11|0|3810

A|A112|14
S|AKB|050263056|0057183056|TIKTO|049668333|0056837222|0|191|3810
S|TIKTO|049668333|0056837222|OGATO|049232222|0056588611|191|191|2791
S|OGATO|049232222|0056588611|LOGTO|048534445|0056200556|191|191|4458
S|LOGTO|048534445|0056200556|OBULA|048027500|0055925556|191|191|3234
S|OBULA|048027500|0055925556|ODPUT|047501111|0055646111|191|191|3353
S|ODPUT|047501111|0055646111|PEMOL|046811389|0055288889|191|191|4387
S|PEMOL|046811389|0055288889|NESDO|045823889|0054794167|191|191|6270
S|NESDO|045823889|0054794167|AGRIM|045539167|0054655000|191|192|1805
S|AGRIM|045539167|0054655000|BODSI|044842778|0054320556|192|192|4411
S|BODSI|044842778|0054320556|ALOTO|044836111|0053114722|192|263|5130
S|ALOTO|044836111|0053114722|AGILA|044816945|0051906111|262|262|5144
S|AGILA|044816945|0051906111|PIRIM|044802222|0051294722|261|261|2604
S|PIRIM|044802222|0051294722|ATNUR|044766389|0050163333|261|261|4823
S|ATNUR|044766389|0050163333|AZABI|044740000|0049500000|260|0|2831

A|A113|28
S|AKB|050263056|0057183056|RIGDO|049993611|0058180278|0|103|4162
S|RIGDO|049993611|0058180278|ENETO|049706389|0059198333|104|104|4299
S|ENETO|049706389|0059198333|AGATU|049538889|0059772778|105|105|2449
S|AGATU|049538889|0059772778|MANAD|049239167|0060766945|105|105|4279
S|MANAD|049239167|0060766945|GEDSA|048627222|0062681667|106|106|8393
S|GEDSA|048627222|0062681667|SUBOL|047787778|0064909167|108|110|10232
S|SUBOL|047787778|0064909167|TIROK|047415556|0065843611|112|112|4391
S|TIROK|047415556|0065843611|GISIR|046951111|0066958889|113|113|5334
S|GISIR|046951111|0066958889|ATRUS|046883889|0067120833|115|114|777
S|ATRUS|046883889|0067120833|TUTUL|046640278|0067682500|114|115|2732
S|TUTUL|046640278|0067682500|ELSEB|046542778|0067910834|115|114|1108
S|ELSEB|046542778|0067910834|OBAMA|046036667|0069042500|115|115|5589
S|OBAMA|046036667|0069042500|PABRI|045248611|0070710833|116|116|8446
S|PABRI|045248611|0070710833|RITMU|044301667|0072600833|118|118|9853
S|RITMU|044301667|0072600833|NT|043696111|0073748333|120|120|6142
S|NT|043696111|0073748333|DEKED|043614722|0074218333|121|98|2098
S|DEKED|043614722|0074218333|AGLEK|043512500|0074795556|98|98|2583
S|AGLEK|043512500|0074795556|BINRI|043435278|0075219167|99|99|1902
S|BINRI|043435278|0075219167|EKLAT|043375000|0075543611|99|99|1460
S|EKLAT|043375000|0075543611|ALM|043374806|0077085250|99|84|6723
S|ALM|043374806|0077085250|TIRBA|043582222|0077508611|86|51|2224
S|TIRBA|043582222|0077508611|BAGNA|043798333|0077955278|51|51|2332
S|BAGNA|043798333|0077955278|DOTAL|044129167|0078151111|52|18|2158
S|DOTAL|044129167|0078151111|MINPO|044260278|0078272222|18|29|944
S|MINPO|044260278|0078272222|ATPOR|044856389|0078831945|29|29|4303
S|ATPOR|044856389|0078831945|GIGDA|046328333|0080277222|29|29|10715
S|GIGDA|046328333|0080277222|BURID|047042778|0081014167|30|30|5251
S|BURID|047042778|0081014167|UV|047091667|0081657222|30|0|2644

A|A113|28
S|UV|047091667|0081657222|BURID|047042778|0081014167|0|259|2644
S|BURID|047042778|0081014167|GIGDA|046328333|0080277222|258|210|5251
S|GIGDA|046328333|0080277222|ATPOR|044856389|0078831945|210|210|10715
S|ATPOR|044856389|0078831945|MINPO|044260278|0078272222|209|209|4303
S|MINPO|044260278|0078272222|DOTAL|044129167|0078151111|209|209|944
S|DOTAL|044129167|0078151111|BAGNA|043798333|0077955278|209|198|2158
S|BAGNA|043798333|0077955278|TIRBA|043582222|0077508611|198|232|2332
S|TIRBA|043582222|0077508611|ALM|043374806|0077085250|231|231|2224
S|ALM|043374806|0077085250|EKLAT|043375000|0075543611|231|266|6723
S|EKLAT|043375000|0075543611|BINRI|043435278|0075219167|264|279|1460
S|BINRI|043435278|0075219167|AGLEK|043512500|0074795556|279|279|1902
S|AGLEK|043512500|0074795556|DEKED|043614722|0074218333|279|279|2583
S|DEKED|043614722|0074218333|NT|043696111|0073748333|278|278|2098
S|NT|043696111|0073748333|RITMU|044301667|0072600833|278|301|6142
S|RITMU|044301667|0072600833|PABRI|045248611|0070710833|300|300|9853
S|PABRI|045248611|0070710833|OBAMA|046036667|0069042500|298|298|8446
S|OBAMA|046036667|0069042500|ELSEB|046542778|0067910834|296|296|5589
S|ELSEB|046542778|0067910834|TUTUL|046640278|0067682500|295|295|1108
S|TUTUL|046640278|0067682500|ATRUS|046883889|0067120833|294|295|2732
S|ATRUS|046883889|0067120833|GISIR|046951111|0066958889|295|294|777
S|GISIR|046951111|0066958889|TIROK|047415556|0065843611|294|295|5334
S|TIROK|047415556|0065843611|SUBOL|047787778|0064909167|293|293|4391
S|SUBOL|047787778|0064909167|GEDSA|048627222|0062681667|292|292|10232
S|GEDSA|048627222|0062681667|MANAD|049239167|0060766945|290|288|8393
S|MANAD|049239167|0060766945|AGATU|049538889|0059772778|286|286|4279
S|AGATU|049538889|0059772778|ENETO|049706389|0059198333|285|285|2449
S|ENETO|049706389|0059198333|RIGDO|049993611|0058180278|285|285|4299
S|RIGDO|049993611|0058180278|AKB|050263056|0057183056|284|0|4162

A|A114|9
S|TRZ|037286667|0067318333|OKBAB|037983334|0067590000|0|14|4375
S|OKBAB|037983334|0067590000|RASID|038250000|0067700000|13|14|1682
S|RASID|038250000|0067700000|BESAG|038718333|0067863334|14|12|2913
S|BESAG|038718333|0067863334|OLRAM|039025000|0067973334|11|12|1910
S|OLRAM|039025000|0067973334|MOSOM|039566667|0068166667|12|11|3372
S|MOSOM|039566667|0068166667|VAMUK|040566667|0068575000|11|13|6286
S|VAMUK|040566667|0068575000|AKAZU|040705000|0068637500|13|14|877
S|AKAZU|040705000|0068637500|CV|040810000|0068683333|14|14|664
S|CV|040810000|0068683333|UA|040975000|0069386667|14|0|3340

A|A114|9
S|UA|040975000|0069386667|CV|040810000|0068683333|0|248|3340
S|CV|040810000|0068683333|AKAZU|040705000|0068637500|248|194|664
S|AKAZU|040705000|0068637500|VAMUK|040566667|0068575000|194|194|877
S|VAMUK|040566667|0068575000|MOSOM|039566667|0068166667|194|193|6286
S|MOSOM|039566667|0068166667|OLRAM|039025000|0067973334|193|191|3372
S|OLRAM|039025000|0067973334|BESAG|038718333|0067863334|191|192|1910
S|BESAG|038718333|0067863334|RASID|038250000|0067700000|192|191|2913
S|RASID|038250000|0067700000|OKBAB|037983334|0067590000|192|194|1682
S|OKBAB|037983334|0067590000|TRZ|037286667|0067318333|194|0|4375

A|A115|4
S|KRG|049686111|0073363333|DETOV|050265278|0073209722|0|342|3525
S|DETOV|050265278|0073209722|EDANO|051149444|0072967778|342|342|5384
S|EDANO|051149444|0072967778|BOLSU|051251944|0072938889|341|341|625
S|BOLSU|051251944|0072938889|POBUR|053633333|0072233333|341|0|14519

A|A115|4
S|POBUR|053633333|0072233333|BOLSU|051251944|0072938889|0|159|14519
S|BOLSU|051251944|0072938889|EDANO|051149444|0072967778|161|161|625
S|EDANO|051149444|0072967778|DETOV|050265278|0073209722|161|161|5384
S|DETOV|050265278|0073209722|KRG|049686111|0073363333|162|0|3525

A|A116|4
S|OGNOB|039743333|0066405000|ALABU|039488333|0066366667|0|182|1540
S|ALABU|039488333|0066366667|INDUD|038618333|0066238333|182|182|5254
S|INDUD|038618333|0066238333|AGART|038150000|0066050000|183|194|2946
S|AGART|038150000|0066050000|RAPTA|037450000|0065633333|194|0|4641

A|A116|4
S|RAPTA|037450000|0065633333|AGART|038150000|0066050000|0|22|4641
S|AGART|038150000|0066050000|INDUD|038618333|0066238333|22|14|2946
S|INDUD|038618333|0066238333|ALABU|039488333|0066366667|14|3|5254
S|ALABU|039488333|0066366667|OGNOB|039743333|0066405000|2|0|1540

A|A117|3
S|ASB|038003056|0058336667|URABA|038211667|0059336667|0|70|4884
S|URABA|038211667|0059336667|DUTAR|038655000|0061385000|71|70|9988
S|DUTAR|038655000|0061385000|LBA|039090000|0063611667|71|0|10723

A|A117|14
S|BUPOR|039775000|0064483333|TOLIB|039760000|0065668333|0|86|5466
S|TOLIB|039760000|0065668333|OGNOB|039743333|0066405000|87|87|3400
S|OGNOB|039743333|0066405000|MZ|039705000|0066920000|88|91|2388
S|MZ|039705000|0066920000|RONVU|039751667|0067275000|91|76|1662
S|RONVU|039751667|0067275000|TITAR|040130000|0067771667|76|41|3221
S|TITAR|040130000|0067771667|NETAT|040614722|0068403611|41|40|4099
S|NETAT|040614722|0068403611|IPRAR|040741945|0068579722|41|42|1107
S|IPRAR|040741945|0068579722|CV|040810000|0068683333|42|44|623
S|CV|040810000|0068683333|ABGEN|040961667|0068713333|44|4|920
S|ABGEN|040961667|0068713333|ABEKA|041118056|0068745000|4|4|949
S|ABEKA|041118056|0068745000|DODUR|041383333|0068800000|4|4|1611
S|DODUR|041383333|0068800000|MIKNO|042033333|0068200000|4|321|4736
S|MIKNO|042033333|0068200000|RELRU|042823611|0068303333|320|360|4764
S|RELRU|042823611|0068303333|GENDI|043300000|0068366667|360|0|2872

A|A117|14
S|GENDI|043300000|0068366667|RELRU|042823611|0068303333|0|180|2872
S|RELRU|042823611|0068303333|MIKNO|042033333|0068200000|180|180|4764
S|MIKNO|042033333|0068200000|DODUR|041383333|0068800000|180|140|4736
S|DODUR|041383333|0068800000|ABEKA|041118056|0068745000|141|184|1611
S|ABEKA|041118056|0068745000|ABGEN|040961667|0068713333|184|184|949
S|ABGEN|040961667|0068713333|CV|040810000|0068683333|184|184|920
S|CV|040810000|0068683333|IPRAR|040741945|0068579722|184|224|623
S|IPRAR|040741945|0068579722|NETAT|040614722|0068403611|224|222|1107
S|NETAT|040614722|0068403611|TITAR|040130000|0067771667|222|221|4099
S|TITAR|040130000|0067771667|RONVU|039751667|0067275000|220|221|3221
S|RONVU|039751667|0067275000|MZ|039705000|0066920000|221|256|1662
S|MZ|039705000|0066920000|OGNOB|039743333|0066405000|256|271|2388
S|OGNOB|039743333|0066405000|TOLIB|039760000|0065668333|271|268|3400
S|TOLIB|039760000|0065668333|BUPOR|039775000|0064483333|267|0|5466

A|A117|3
S|LBA|039090000|0063611667|DUTAR|038655000|0061385000|0|252|10723
S|DUTAR|038655000|0061385000|URABA|038211667|0059336667|251|251|9988
S|URABA|038211667|0059336667|ASB|038003056|0058336667|250|0|4884

A|A118|16
S|ABDAN|038595000|0059366667|TENGA|038776111|0060918889|0|76|7351
S|TENGA|038776111|0060918889|VATIM|038814167|0061245556|78|77|1545
S|VATIM|038814167|0061245556|LBA|039090000|0063611667|77|76|11163
S|LBA|039090000|0063611667|CHARD|039258333|0063823333|78|40|1410
S|CHARD|039258333|0063823333|BUPOR|039775000|0064483333|40|40|4352
S|BUPOR|039775000|0064483333|INSOM|040010000|0064961667|41|53|2615
S|INSOM|040010000|0064961667|NVI|040115000|0065178333|53|53|1178
S|NVI|040115000|0065178333|AGDOS|040396667|0065781667|53|54|3239
S|AGDOS|040396667|0065781667|EVROB|040741667|0066536667|54|54|4016
S|EVROB|040741667|0066536667|ASLOK|041096667|0067331667|54|54|4187
S|ASLOK|041096667|0067331667|OKESO|041180833|0067602222|55|62|1323
S|OKESO|041180833|0067602222|DIBAD|041283333|0067933334|63|63|1616
S|DIBAD|041283333|0067933334|DODUR|041383333|0068800000|63|76|3950
S|DODUR|041383333|0068800000|BAMUT|041855834|0069412500|77|39|3948
S|BAMUT|041855834|0069412500|BEDNU|042001944|0069439167|39|3|885
S|BEDNU|042001944|0069439167|SMK|042358611|0069504722|3|0|2160

A|A118|16
S|SMK|042358611|0069504722|BEDNU|042001944|0069439167|0|183|2160
S|BEDNU|042001944|0069439167|BAMUT|041855834|0069412500|183|183|885
S|BAMUT|041855834|0069412500|DODUR|041383333|0068800000|183|219|3948
S|DODUR|041383333|0068800000|DIBAD|041283333|0067933334|219|257|3950
S|DIBAD|041283333|0067933334|OKESO|041180833|0067602222|256|243|1616
S|OKESO|041180833|0067602222|ASLOK|041096667|0067331667|243|243|1323
S|ASLOK|041096667|0067331667|EVROB|040741667|0066536667|242|235|4187
S|EVROB|040741667|0066536667|AGDOS|040396667|0065781667|234|234|4016
S|AGDOS|040396667|0065781667|NVI|040115000|0065178333|234|234|3239
S|NVI|040115000|0065178333|INSOM|040010000|0064961667|234|233|1178
S|INSOM|040010000|0064961667|BUPOR|039775000|0064483333|233|233|2615
S|BUPOR|039775000|0064483333|CHARD|039258333|0063823333|233|221|4352
S|CHARD|039258333|0063823333|LBA|039090000|0063611667|220|220|1410
S|LBA|039090000|0063611667|VATIM|038814167|0061245556|220|258|11163
S|VATIM|038814167|0061245556|TENGA|038776111|0060918889|256|257|1545
S|TENGA|038776111|0060918889|ABDAN|038595000|0059366667|257|0|7351

A|A119|2
S|DODUR|041383333|0068800000|ODORI|041983611|0068818889|0|356|3603
S|ODORI|041983611|0068818889|ARSUL|042433333|0068833334|356|0|2699

A|A120|2
S|UNISO|061290278|0063660000|OLEMI|060926111|0064031389|0|136|2436
S|OLEMI|060926111|0064031389|PIGUR|060116944|0064831667|136|0|5399

A|A120|2
S|PIGUR|060116944|0064831667|OLEMI|060926111|0064031389|0|318|5399
S|OLEMI|060926111|0064031389|UNISO|061290278|0063660000|316|0|2436

A|A121|7
S|SMK|042358611|0069504722|BOMKA|042042222|0069273333|0|203|2159
S|BOMKA|042042222|0069273333|DOSOR|041950556|0069206944|203|203|625
S|DOSOR|041950556|0069206944|REBDA|041785556|0069087500|203|203|1125
S|REBDA|041785556|0069087500|DODUR|041383333|0068800000|203|203|2737
S|DODUR|041383333|0068800000|OGRIP|040915000|0068083333|203|224|4287
S|OGRIP|040915000|0068083333|IDSAN|040371667|0067291667|224|224|4860
S|IDSAN|040371667|0067291667|OGNOB|039743333|0066405000|223|0|5549

A|A121|7
S|OGNOB|039743333|0066405000|IDSAN|040371667|0067291667|0|43|5549
S|IDSAN|040371667|0067291667|OGRIP|040915000|0068083333|43|43|4860
S|OGRIP|040915000|0068083333|DODUR|041383333|0068800000|44|44|4287
S|DODUR|041383333|0068800000|REBDA|041785556|0069087500|44|23|2737
S|REBDA|041785556|0069087500|DOSOR|041950556|0069206944|23|23|1125
S|DOSOR|041950556|0069206944|BOMKA|042042222|0069273333|23|23|625
S|BOMKA|042042222|0069273333|SMK|042358611|0069504722|23|0|2159

A|A122|13
S|BODSI|044842778|0054320556|ANIGA|045358333|0053779722|0|317|3849
S|ANIGA|045358333|0053779722|GOLGI|045531389|0053595278|316|316|1297
S|GOLGI|045531389|0053595278|OTMAS|046071944|0053009444|316|316|4065
S|OTMAS|046071944|0053009444|RENPI|046576945|0052448889|315|315|3818
S|RENPI|046576945|0052448889|ATR|047143889|0051802778|315|315|4312
S|ATR|047143889|0051802778|OLAPU|047862778|0051758611|314|350|4317
S|OLAPU|047862778|0051758611|BAGIR|049025278|0051685000|349|349|6981
S|BAGIR|049025278|0051685000|DOKUS|050427500|0051591111|349|349|8421
S|DOKUS|050427500|0051591111|URL|051145833|0051540833|348|348|4314
S|URL|051145833|0051540833|INRIS|051466667|0052315556|348|46|3486
S|INRIS|051466667|0052315556|EKTEN|051545000|0052508333|47|47|860
S|EKTEN|051545000|0052508333|KURAS|053428333|0054250000|47|18|12968
S|KURAS|053428333|0054250000|GOPAR|053966945|0054781667|19|0|3743

A|A122|13
S|GOPAR|053966945|0054781667|KURAS|053428333|0054250000|0|199|3743
S|KURAS|053428333|0054250000|EKTEN|051545000|0052508333|199|199|12968
S|EKTEN|051545000|0052508333|INRIS|051466667|0052315556|198|227|860
S|INRIS|051466667|0052315556|URL|051145833|0051540833|227|227|3486
S|URL|051145833|0051540833|DOKUS|050427500|0051591111|226|168|4314
S|DOKUS|050427500|0051591111|BAGIR|049025278|0051685000|168|168|8421
S|BAGIR|049025278|0051685000|OLAPU|047862778|0051758611|169|169|6981
S|OLAPU|047862778|0051758611|ATR|047143889|0051802778|169|169|4317
S|ATR|047143889|0051802778|RENPI|046576945|0052448889|170|134|4312
S|RENPI|046576945|0052448889|OTMAS|046071944|0053009444|135|135|3818
S|OTMAS|046071944|0053009444|GOLGI|045531389|0053595278|135|135|4065
S|GOLGI|045531389|0053595278|ANIGA|045358333|0053779722|136|136|1297
S|ANIGA|045358333|0053779722|BODSI|044842778|0054320556|136|0|3849

A|A123|1
S|MIKNO|042033333|0068200000|KARIM|043193333|0067793611|0|340|7188

A|A124|4
S|UAAT|045121667|0078443333|ATPOR|044856389|0078831945|0|129|2292
S|ATPOR|044856389|0078831945|BARUR|044535278|0079294167|129|129|2757
S|BARUR|044535278|0079294167|LAGUK|044091111|0079921389|130|130|3789
S|LAGUK|044091111|0079921389|RULAD|043500000|0080733333|130|0|4994

A|A124|4
S|RULAD|043500000|0080733333|LAGUK|044091111|0079921389|0|311|4994
S|LAGUK|044091111|0079921389|BARUR|044535278|0079294167|310|310|3789
S|BARUR|044535278|0079294167|ATPOR|044856389|0078831945|310|310|2757
S|ATPOR|044856389|0078831945|UAAT|045121667|0078443333|309|0|2292

A|A125|10
S|ASB|038003056|0058336667|KEMOR|037896667|0059215000|0|94|4204
S|KEMOR|037896667|0059215000|SUTAN|037881667|0059366667|95|93|724
S|SUTAN|037881667|0059366667|BIKDA|037860000|0059566667|93|93|956
S|BIKDA|037860000|0059566667|BELUG|037750000|0060533333|93|93|4630
S|BELUG|037750000|0060533333|TELMI|037616667|0061633333|94|94|5284
S|TELMI|037616667|0061633333|UTAM|037621667|0061896667|95|85|1252
S|UTAM|037621667|0061896667|ARKEK|037600000|0062183333|85|91|1369
S|ARKEK|037600000|0062183333|RINAT|037687778|0063369445|91|81|5660
S|RINAT|037687778|0063369445|RARUN|037775000|0064550000|81|81|5626
S|RARUN|037775000|0064550000|ATMYT|037816667|0065216667|81|0|3171

A|A125|10
S|ATMYT|037816667|0065216667|RARUN|037775000|0064550000|0|262|3171
S|RARUN|037775000|0064550000|RINAT|037687778|0063369445|261|261|5626
S|RINAT|037687778|0063369445|ARKEK|037600000|0062183333|261|261|5660
S|ARKEK|037600000|0062183333|UTAM|037621667|0061896667|261|271|1369
S|UTAM|037621667|0061896667|TELMI|037616667|0061633333|271|265|1252
S|TELMI|037616667|0061633333|BELUG|037750000|0060533333|265|275|5284
S|BELUG|037750000|0060533333|BIKDA|037860000|0059566667|274|274|4630
S|BIKDA|037860000|0059566667|SUTAN|037881667|0059366667|273|273|956
S|SUTAN|037881667|0059366667|KEMOR|037896667|0059215000|273|273|724
S|KEMOR|037896667|0059215000|ASB|038003056|0058336667|273|0|4204

A|A126|5
S|SMK|042358611|0069504722|ADESA|042161111|0069815000|0|125|1817
S|ADESA|042161111|0069815000|TULGA|041896389|0070201111|126|126|2342
S|TULGA|041896389|0070201111|RODKI|041396667|0070981667|128|125|4608
S|RODKI|041396667|0070981667|ABDOK|041288333|0071138333|126|127|959
S|ABDOK|041288333|0071138333|SA|040968334|0071621667|127|0|2908

A|A126|5
S|SA|040968334|0071621667|ABDOK|041288333|0071138333|0|307|2908
S|ABDOK|041288333|0071138333|RODKI|041396667|0070981667|307|307|959
S|RODKI|041396667|0070981667|TULGA|041896389|0070201111|307|306|4608
S|TULGA|041896389|0070201111|ADESA|042161111|0069815000|305|308|2342
S|ADESA|042161111|0069815000|SMK|042358611|0069504722|306|0|1817

A|A127|12
S|GASTA|042820278|0073546389|OGTOL|042818056|0073500556|0|262|202
S|OGTOL|042818056|0073500556|MIKDO|042849445|0071764167|262|267|7642
S|MIKDO|042849445|0071764167|UADD|042853611|0071303611|266|266|2026
S|UADD|042853611|0071303611|ANESA|042668333|0070615000|265|245|3231
S|ANESA|042668333|0070615000|KOLAM|042617222|0070427778|244|244|881
S|KOLAM|042617222|0070427778|ADESA|042161111|0069815000|244|220|3855
S|ADESA|042161111|0069815000|BAMUT|041855834|0069412500|220|220|2564
S|BAMUT|041855834|0069412500|DODUR|041383333|0068800000|219|219|3948
S|DODUR|041383333|0068800000|OGRIP|040915000|0068083333|219|224|4287
S|OGRIP|040915000|0068083333|TADEN|040560000|0066910000|224|244|5744
S|TADEN|040560000|0066910000|REDPO|040231667|0065866667|243|243|5158
S|REDPO|040231667|0065866667|BUPOR|039775000|0064483333|243|0|6923

A|A127|12
S|BUPOR|039775000|0064483333|REDPO|040231667|0065866667|0|62|6923
S|REDPO|040231667|0065866667|TADEN|040560000|0066910000|63|63|5158
S|TADEN|040560000|0066910000|OGRIP|040915000|0068083333|63|63|5744
S|OGRIP|040915000|0068083333|DODUR|041383333|0068800000|64|44|4287
S|DODUR|041383333|0068800000|BAMUT|041855834|0069412500|44|39|3948
S|BAMUT|041855834|0069412500|ADESA|042161111|0069815000|39|39|2564
S|ADESA|042161111|0069815000|KOLAM|042617222|0070427778|40|40|3855
S|KOLAM|042617222|0070427778|ANESA|042668333|0070615000|40|64|881
S|ANESA|042668333|0070615000|UADD|042853611|0071303611|64|64|3231
S|UADD|042853611|0071303611|MIKDO|042849445|0071764167|65|85|2026
S|MIKDO|042849445|0071764167|OGTOL|042818056|0073500556|86|86|7642
S|OGTOL|042818056|0073500556|GASTA|042820278|0073546389|87|0|202

A|A13|2
S|WG|049899167|-0097349167|QD|053978611|-0101080833|0|326|28091
S|QD|053978611|-0101080833|VC|055086011|-0105318928|322|0|16178

A|A13|2
S|VC|055086011|-0105318928|QD|053978611|-0101080833|0|101|16178
S|QD|053978611|-0101080833|WG|049899167|-0097349167|107|0|28091

A|A131|12
S|SUGIR|054733611|0036642500|NELEP|054348889|0036243333|0|202|2694
S|NELEP|054348889|0036243333|AGNIN|053799167|0035688056|202|202|3834
S|AGNIN|053799167|0035688056|ARLAB|053609445|0035774445|202|156|1179
S|ARLAB|053609445|0035774445|RIMAK|053428056|0035856389|156|156|1127
S|RIMAK|053428056|0035856389|KOREB|052983056|0036098056|156|153|2808
S|KOREB|052983056|0036098056|TALID|052574722|0036164722|153|166|2462
S|TALID|052574722|0036164722|ULNER|052431389|0036188056|166|166|864
S|ULNER|052431389|0036188056|KUTEB|051751389|0036294722|166|166|4099
S|KUTEB|051751389|0036294722|LULED|051184722|0036043056|166|187|3528
S|LULED|051184722|0036043056|LEMBO|050789722|0035871389|187|188|2457
S|LEMBO|050789722|0035871389|BODRO|050533056|0035764722|188|187|1593
S|BODRO|050533056|0035764722|FORMA|050355000|0035698333|187|0|1098

A|A137|1
S|DORER|050465833|0027207778|CH|050456389|0028692500|0|85|5671

A|A137|7
S|KEDUB|050401667|0030451667|BRP|050285695|0030900972|0|107|1856
S|BRP|050285695|0030900972|JA|050265556|0031794722|106|86|3429
S|JA|050265556|0031794722|RS|050212778|0033885278|86|85|8029
S|RS|050212778|0033885278|OKSAR|050083056|0034633889|87|99|2982
S|OKSAR|050083056|0034633889|KW|049917222|0035545278|99|99|3653
S|KW|049917222|0035545278|KHR|049928917|0036290445|100|81|2879
S|KHR|049928917|0036290445|GOBUN|050301667|0037640000|80|0|5653

A|A137|9
S|KHR|049928917|0036290445|KW|049917222|0035545278|0|260|2879
S|KW|049917222|0035545278|OKSAR|050083056|0034633889|261|280|3653
S|OKSAR|050083056|0034633889|RS|050212778|0033885278|279|279|2982
S|RS|050212778|0033885278|JA|050265556|0031794722|279|267|8029
S|JA|050265556|0031794722|BRP|050285695|0030900972|265|266|3429
S|BRP|050285695|0030900972|KEDUB|050401667|0030451667|266|286|1856
S|KEDUB|050401667|0030451667|CH|050456389|0028692500|287|268|6732
S|CH|050456389|0028692500|DORER|050465833|0027207778|268|267|5671
S|DORER|050465833|0027207778|ROLKA|050404167|0023825556|265|0|12930

A|A14|2
S|FO|054675264|-0101669253|VC|055086011|-0105318928|0|273|12835
S|VC|055086011|-0105318928|YL|056830834|-0101070278|268|0|17693

A|A14|15
S|KRK|039443858|0020072775|MALED|039220833|0020303333|0|138|1713
S|MALED|039220833|0020303333|NIDRI|039055833|0020473056|138|138|1266
S|NIDRI|039055833|0020473056|ROTSA|038874445|0020653889|138|138|1377
S|ROTSA|038874445|0020653889|SOTEG|038594167|0020941389|138|138|2154
S|SOTEG|038594167|0020941389|ARA|038158983|0021429403|138|136|3477
S|ARA|038158983|0021429403|TRL|037403764|0022340281|136|133|6260
S|TRL|037403764|0022340281|EKTOS|037123611|0023291945|133|107|4845
S|EKTOS|037123611|0023291945|ALANI|036911111|0023991667|108|107|3586
S|ALANI|036911111|0023991667|MIL|036747508|0024519456|108|107|2718
S|MIL|036747508|0024519456|ALIKI|035925000|0025348889|108|138|6358
S|ALIKI|035925000|0025348889|ATLAN|035847500|0025426111|138|138|598
S|ATLAN|035847500|0025426111|XAVIS|035694722|0025576945|138|138|1175
S|XAVIS|035694722|0025576945|SIT|035068422|0026189064|138|138|4805
S|SIT|035068422|0026189064|GUDIS|034535556|0027766111|138|109|8402
S|GUDIS|034535556|0027766111|KAVOS|033733333|0030000000|109|0|12093

A|A14|18
S|GITLA|032316111|0034045556|KAROL|032866667|0032483333|0|289|8560
S|KAROL|032866667|0032483333|EVORA|033400000|0030950000|289|289|8342
S|EVORA|033400000|0030950000|KAVOS|033733333|0030000000|289|289|5153
S|KAVOS|033733333|0030000000|GUDIS|034535556|0027766111|289|180|12093
S|GUDIS|034535556|0027766111|SIT|035068422|0026189064|289|289|8402
S|SIT|035068422|0026189064|XAVIS|035694722|0025576945|289|318|4805
S|XAVIS|035694722|0025576945|ATLAN|035847500|0025426111|318|318|1175
S|ATLAN|035847500|0025426111|ALIKI|035925000|0025348889|318|318|598
S|ALIKI|035925000|0025348889|MIL|036747508|0024519456|318|318|6358
S|MIL|036747508|0024519456|ALANI|036911111|0023991667|318|288|2718
S|ALANI|036911111|0023991667|EKTOS|037123611|0023291945|287|288|3586
S|EKTOS|037123611|0023291945|TRL|037403764|0022340281|287|288|4845
S|TRL|037403764|0022340281|ARA|038158983|0021429403|287|313|6260
